StudentID,CalendarNo,SemesterNo,RegisteredCHs,AchievedCHs,AchievedCHsCumul,SemesterCumul,SemesterGPA,SemesterStatus,StudentStatusDesc
"2145182001","44","0","6","6","6","78","78","10","603"
"2145182001","44","1","19","19","25","68.12","65","1","597"
"2145182001","46","2","21","21","46","71.76","76.1","1","597"
"2145182001","47","3","20","17","63","69.79","65.25","1","597"
"2145182001","49","4","0","0","0","0","0","4","844"
"2145182002","44","0","12","12","12","62.75","62.75","10","603"
"2145182002","44","1","15","15","15","64.63","66.13","1","597"
"2145182002","46","2","0","0","0","0","0","6","600"
"2145182002","47","2","13","12","39","62.65","58.54","1","597"
"2145182002","49","2","0","0","0","0","0","4","844"
"2145182003","44","0","25","25","25","0","0","10","603"
"2145182003","44","1","12","12","37","94.08","94.08","1","597"
"2145182003","46","2","17","17","54","94.07","94.06","1","597"
"2145182003","47","3","18","18","72","89.6","82.39","1","597"
"2145182004","44","0","21","21","21","75.29","75.29","10","603"
"2145182004","44","1","12","12","12","71.73","65.5","1","597"
"2145182004","46","2","0","0","0","0","0","6","600"
"2146111001","43","1","18","18","18","82.83","82.83","1","597"
"2146111001","44","2","19","19","37","86.41","89.79","1","597"
"2146111001","46","3","15","15","52","82.71","73.6","1","597"
"2146111001","47","4","20","20","72","81.42","78.05","1","597"
"2146111001","49","5","0","0","0","0","0","4","844"
"2146111001","52","5","5","0","72","0","0","0","596"
"2146111002","43","1","18","18","18","67","67","1","597"
"2146111002","44","2","19","15","33","59.65","52.68","1","597"
"2146111002","46","3","12","6","39","55.51","42.75","1","597"
"2146111002","47","4","12","9","45","56.61","53","1","597"
"2146111002","49","5","0","0","0","0","0","4","844"
"2146111003","43","1","18","6","6","45.33","45.33","3","587"
"2146111004","43","1","18","0","0","0","0","0","604"
"2146111005","43","1","18","18","18","83.33","83.33","1","597"
"2146111005","44","2","19","19","37","83.43","83.53","1","597"
"2146111005","46","2","0","0","0","0","0","4","598"
"2146111005","49","3","0","0","0","0","0","4","844"
"2146111006","43","1","18","0","0","0","0","0","604"
"2146111007","43","1","0","0","0","0","0","5","599"
"2146111007","46","1","0","0","0","0","0","6","600"
"2146111008","43","1","18","18","18","65.5","65.5","1","597"
"2146111008","44","2","19","19","37","63.38","61.37","1","597"
"2146111008","46","3","20","20","57","63","62.3","1","597"
"2146111008","47","4","20","20","77","66.79","77.6","1","597"
"2146111009","43","1","18","0","0","0","0","0","604"
"2146111010","43","1","18","18","18","57.5","57.5","1","597"
"2146111010","44","2","19","19","37","61.14","64.58","1","597"
"2146111010","46","3","20","14","51","57.93","52","1","597"
"2146111010","47","4","20","20","71","61.34","71.05","1","597"
"2146111010","49","4","0","0","0","0","0","4","844"
"2146111011","43","1","15","12","12","65.8","65.8","1","597"
"2146111011","44","2","12","0","12","52.11","35","1","628"
"2146111011","46","3","14","0","9","45.54","35","3","593"
"2146111012","43","1","18","18","18","54.5","54.5","1","597"
"2146111012","44","2","19","16","34","53.97","53.47","1","628"
"2146111012","46","3","14","11","45","55.1","58.07","3","597"
"2146111012","47","3","5","5","50","54.96","53.6","1","628"
"2146111012","49","3","0","0","0","0","0","4","844"
"2146111013","43","1","18","18","18","72.83","72.83","1","597"
"2146111013","44","2","19","19","37","70.95","69.16","1","597"
"2146111013","46","3","20","20","57","67.11","60","1","597"
"2146111013","47","4","20","17","74","67.32","67.95","1","597"
"2146111013","49","4","0","0","0","0","0","4","844"
"2146111014","43","1","18","18","18","72.83","72.83","1","597"
"2146111014","44","2","0","0","0","0","0","6","600"
"2146111015","43","1","18","0","0","35","35","3","587"
"2146111016","43","1","18","18","18","95.17","95.17","1","597"
"2146111016","44","2","19","19","37","94.24","93.37","1","597"
"2146111016","46","2","0","0","0","0","0","4","598"
"2146111016","49","3","0","0","0","0","0","4","844"
"2146111017","43","1","18","9","9","48.83","48.83","3","587"
"2146111018","43","1","18","18","18","83.33","83.33","1","597"
"2146111018","44","2","19","19","37","85.03","86.63","1","597"
"2146111018","46","3","0","0","0","0","0","4","598"
"2146111018","47","3","0","0","0","0","0","4","598"
"2146111018","49","3","0","0","0","0","0","4","844"
"2146111019","43","1","18","15","15","59.67","59.67","1","597"
"2146111019","44","2","19","16","31","58.62","57.63","1","597"
"2146111019","46","3","12","12","43","60.85","61.25","1","597"
"2146111019","47","4","17","11","54","60.07","53.53","1","597"
"2146111019","49","4","0","0","0","0","0","4","844"
"2146111020","43","1","18","18","18","72.83","72.83","1","597"
"2146111020","44","2","19","19","37","73.95","75","1","597"
"2146111020","46","3","20","20","57","72.39","69.5","1","597"
"2146111020","47","4","20","20","77","75.36","83.85","1","597"
"2146111021","43","1","0","0","0","0","0","5","599"
"2146111021","46","1","0","0","0","0","0","6","600"
"2146111022","43","1","18","18","18","88","88","1","597"
"2146111022","44","2","19","19","37","87.86","87.74","1","597"
"2146111022","46","3","20","20","57","87.09","85.65","1","597"
"2146111022","47","4","20","20","77","87.75","89.65","1","597"
"2146111023","43","1","18","15","15","53.83","53.83","1","597"
"2146111023","44","2","0","0","0","0","0","6","600"
"2146111024","43","1","18","0","0","0","0","0","604"
"2146111025","43","0","6","6","6","0","0","10","603"
"2146111025","43","1","18","18","18","66.5","66.5","1","597"
"2146111025","44","2","16","16","34","65.76","64.94","1","597"
"2146111025","46","3","17","17","57","66.75","68.71","1","597"
"2146111025","47","4","20","17","74","66.93","67.4","1","597"
"2146111025","49","4","0","0","0","0","0","4","844"
"2146111026","43","1","18","18","18","70.67","70.67","1","597"
"2146111026","44","2","19","19","37","67.05","63.63","1","597"
"2146111026","46","2","0","0","0","0","0","0","604"
"2146111027","43","1","18","0","0","35","35","3","587"
"2146111028","43","1","18","18","18","74.67","74.67","1","597"
"2146111028","44","2","19","19","37","75.49","76.26","1","597"
"2146111028","46","3","20","20","57","71.96","65.45","1","597"
"2146111028","47","4","20","20","77","74.58","82.05","1","597"
"2146111029","43","1","18","15","15","63.17","63.17","1","597"
"2146111029","44","2","0","0","0","0","0","6","600"
"2146111030","43","1","18","18","18","75.33","75.33","1","597"
"2146111030","44","2","19","19","37","77.73","80","1","597"
"2146111030","46","3","17","14","51","74.46","67.35","1","597"
"2146111030","47","4","20","20","71","75.19","77.15","1","597"
"2146111030","49","5","0","0","0","0","0","4","844"
"2146111031","43","1","18","18","18","75","75","1","597"
"2146111031","44","2","19","19","37","74.54","74.11","1","597"
"2146111031","46","3","20","20","57","72.04","67.4","1","597"
"2146111031","47","4","20","20","77","74.42","81.2","1","597"
"2146111032","43","1","18","15","15","53.17","53.17","1","597"
"2146111032","44","2","13","1","16","47.52","39.69","1","628"
"2146111032","46","2","0","0","0","0","0","0","604"
"2146111033","43","1","18","12","12","50.17","50.17","1","597"
"2146111033","44","2","19","12","24","47.65","45.26","1","628"
"2146111033","46","3","0","0","0","0","0","6","600"
"2146111034","43","1","18","18","18","65.83","65.83","1","597"
"2146111034","44","2","19","19","37","69.27","72.53","1","597"
"2146111034","46","2","0","0","0","0","0","0","604"
"2146111035","43","1","18","15","15","61.17","61.17","1","597"
"2146111035","44","2","19","16","31","59","56.95","1","597"
"2146111035","46","3","20","12","43","55.42","48.8","1","597"
"2146111035","47","4","0","0","0","0","0","6","600"
"2146111035","49","4","0","0","0","0","0","4","844"
"2146111036","43","1","18","18","18","61.67","61.67","1","597"
"2146111036","44","2","19","16","34","59.57","57.58","1","597"
"2146111036","46","3","12","9","43","56.98","49","1","597"
"2146111036","47","4","20","17","60","58.52","59.2","1","597"
"2146111036","49","4","0","0","0","0","0","4","844"
"2146111037","43","1","18","18","18","66.5","66.5","1","597"
"2146111037","44","2","19","9","27","55.92","45.89","1","597"
"2146111037","46","3","0","0","0","0","0","6","600"
"2146111038","43","1","18","18","18","96.67","96.67","1","597"
"2146111038","44","2","13","13","31","96.65","96.62","1","597"
"2146111038","46","3","14","14","45","96.24","95.36","1","597"
"2146111038","47","4","17","17","62","96.06","95.59","1","597"
"2146111038","49","5","0","0","0","0","0","4","844"
"2146111039","43","1","18","18","18","64.67","64.67","1","597"
"2146111039","44","2","19","15","33","60.59","56.74","1","597"
"2146111039","46","3","20","8","41","54.44","43.05","1","628"
"2146111039","47","4","14","11","52","55.03","57.43","1","597"
"2146111039","49","4","0","0","0","0","0","4","844"
"2146111040","43","1","0","0","0","0","0","5","599"
"2146111040","46","1","0","0","0","0","0","6","600"
"2146111041","43","1","18","9","9","45.83","45.83","3","587"
"2146111042","43","1","18","15","15","59","59","1","597"
"2146111042","44","2","19","19","34","61.38","63.63","1","597"
"2146111042","46","2","0","0","0","0","0","4","598"
"2146111043","43","1","18","9","9","45.33","45.33","3","587"
"2146111044","43","1","18","18","18","69.5","69.5","1","597"
"2146111044","44","2","19","19","37","70.97","72.37","1","597"
"2146111044","46","3","20","20","57","70.05","68.35","1","597"
"2146111044","47","4","20","20","77","72.32","78.8","1","597"
"2146111045","43","1","18","18","18","66.83","66.83","1","597"
"2146111045","44","2","19","13","31","63.38","60.11","1","597"
"2146111045","46","2","0","0","0","0","0","4","598"
"2146111045","49","3","0","0","0","0","0","4","844"
"2146111046","43","1","0","0","0","0","0","5","599"
"2146111046","46","1","0","0","0","0","0","6","600"
"2146111047","43","1","18","12","12","45.67","45.67","3","587"
"2146111048","43","1","18","15","15","64","64","1","597"
"2146111048","44","2","16","13","28","61.15","57.94","1","597"
"2146111048","46","3","0","0","0","0","0","5","599"
"2146111049","43","1","18","18","18","78.67","78.67","1","597"
"2146111049","44","2","19","19","37","82.68","86.47","1","597"
"2146111049","46","2","0","0","0","0","0","4","598"
"2146111050","43","1","18","18","18","98.33","98.33","1","597"
"2146111050","44","2","19","19","37","98.46","98.58","1","597"
"2146111050","46","3","20","20","57","97.98","97.1","1","597"
"2146111050","47","4","20","20","77","97.58","96.45","1","597"
"2146111051","43","1","18","18","18","75.83","75.83","1","597"
"2146111051","44","2","19","19","37","77.95","79.95","1","597"
"2146111051","46","3","20","20","57","74.3","67.55","1","597"
"2146111051","47","4","20","20","77","75.79","80.05","1","597"
"2146111052","43","1","18","18","18","95.83","95.83","1","597"
"2146111052","44","2","19","19","37","96.84","97.79","1","597"
"2146111052","46","3","20","20","57","95.53","93.1","1","597"
"2146111052","47","4","20","20","77","95.84","96.75","1","597"
"2146111053","43","1","18","15","15","60","60","1","597"
"2146111053","44","2","19","19","34","61.7","63.32","1","597"
"2146111053","46","3","15","15","49","60.92","55","1","597"
"2146111053","47","4","17","17","66","62.62","67.53","1","597"
"2146111053","49","4","0","0","0","0","0","4","844"
"2146111053","52","5","8","0","66","0","0","0","596"
"2146111054","43","1","18","3","3","37.5","37.5","3","587"
"2146111055","43","1","18","18","18","82","82","1","597"
"2146111055","44","2","19","19","37","86.73","91.21","1","597"
"2146111055","46","3","17","17","54","87.91","90.47","1","597"
"2146111055","47","4","20","20","74","89.11","92.35","1","597"
"2146111055","49","4","0","0","0","0","0","4","844"
"2146111056","43","1","18","18","18","72.83","72.83","1","597"
"2146111056","44","2","19","19","37","70.24","67.79","1","597"
"2146111056","46","3","20","20","57","69.81","69","1","597"
"2146111056","47","4","20","20","77","72.75","81.15","1","597"
"2146111057","43","1","18","12","12","50","50","1","597"
"2146111057","44","2","13","9","21","50.58","51.38","1","628"
"2146111057","46","3","12","0","21","47.24","35","3","593"
"2146112001","44","0","9","9","9","80.33","80.33","10","603"
"2146112001","44","1","19","19","28","77.93","76.79","1","597"
"2146112001","46","2","12","9","37","71.95","58","1","597"
"2146112001","47","3","11","11","48","72.16","72.91","1","597"
"2146112001","49","4","0","0","0","0","0","4","844"
"2146112001","52","4","20","0","0","0","0","0","596"
"2147001001","43","1","17","17","17","67.76","67.76","1","597"
"2147001001","44","2","20","20","37","65.97","64.45","1","597"
"2147001001","46","3","19","19","56","66.98","68.95","1","597"
"2147001001","47","4","17","17","73","68.15","72","1","597"
"2147001002","43","1","17","17","17","79.35","79.35","1","597"
"2147001002","44","2","20","20","37","76.05","73.25","1","597"
"2147001002","46","3","19","19","56","77.84","81.32","1","597"
"2147001002","47","4","17","17","73","79.08","83.18","1","597"
"2147001003","43","1","17","17","17","65.71","65.71","1","597"
"2147001003","44","2","17","12","29","59.68","53.65","1","597"
"2147001003","46","2","0","0","0","0","0","4","598"
"2147001004","43","1","17","14","14","60.29","60.29","1","597"
"2147001004","44","2","20","16","30","57.14","54.45","1","597"
"2147001004","46","3","19","19","49","60.02","65.63","1","597"
"2147001004","47","4","17","14","63","61.99","68.47","1","597"
"2147001004","48","5","10","10","73","63.93","53.4","1","597"
"2147001005","43","1","0","0","0","0","0","5","599"
"2147001005","46","1","0","0","0","0","0","6","600"
"2147001006","43","1","17","17","17","70.53","70.53","1","597"
"2147001006","44","2","20","20","37","65.57","61.35","1","597"
"2147001006","46","3","19","19","56","65.75","66.11","1","597"
"2147001006","47","4","17","17","73","64.89","62.06","1","597"
"2147001007","43","1","17","17","17","65.76","65.76","1","597"
"2147001007","44","2","20","18","35","61.03","57","1","597"
"2147001007","46","3","19","19","54","61.71","63.05","1","597"
"2147001007","47","4","19","16","70","62.18","61.11","1","597"
"2147001007","48","5","3","3","73","63.08","57","1","597"
"2147001008","43","1","17","17","17","57.71","57.71","1","597"
"2147001008","44","2","20","20","37","57.95","58.15","1","597"
"2147001008","46","3","19","17","54","58.7","60.16","1","597"
"2147001008","47","4","17","14","68","60.25","65.35","1","597"
"2147001008","49","4","0","0","0","0","0","4","844"
"2147001009","43","1","17","14","14","60.65","60.65","1","597"
"2147001009","44","2","20","18","32","59.51","58.55","1","597"
"2147001009","46","3","19","19","51","62.34","67.84","1","597"
"2147001009","47","4","19","19","70","63.36","63.37","1","597"
"2147001009","48","5","3","3","73","63.81","50","1","597"
"2147001010","43","1","17","17","17","82.29","82.29","1","597"
"2147001010","44","2","20","18","35","76.62","71.8","1","597"
"2147001010","46","3","19","19","54","77.52","79.26","1","597"
"2147001010","47","4","19","19","73","77.33","72.32","1","597"
"2147001011","43","1","17","17","17","65.94","65.94","1","597"
"2147001011","44","2","20","20","37","68.32","70.35","1","597"
